split,pair_id,episode_index,sequence_length,foil_type,category,exemplar_id,is_old,image_key
train,train_novel_ep00017_pair010,17,11,novel,00508_figurine,0,1,train::00508_figurine::exemplar_0
train,train_novel_ep00017_pair010,17,11,novel,00204_button2,0,0,train::00204_button2::exemplar_0
train,train_novel_ep00017_pair011,17,11,novel,00227_candy_bar,0,1,train::00227_candy_bar::exemplar_0
train,train_novel_ep00017_pair011,17,11,novel,00350_container,0,0,train::00350_container::exemplar_0
train,train_exemplar_ep00018_pair001,18,18,exemplar,00533_flamethrower,0,1,train::00533_flamethrower::exemplar_0
train,train_exemplar_ep00018_pair001,18,18,exemplar,00533_flamethrower,1,0,train::00533_flamethrower::exemplar_1
train,train_exemplar_ep00018_pair002,18,18,exemplar,00508_figurine,0,1,train::00508_figurine::exemplar_0
train,train_exemplar_ep00018_pair002,18,18,exemplar,00508_figurine,1,0,train::00508_figurine::exemplar_1
train,train_exemplar_ep00018_pair003,18,18,exemplar,00744_jeans,0,1,train::00744_jeans::exemplar_0
train,train_exemplar_ep00018_pair003,18,18,exemplar,00744_jeans,1,0,train::00744_jeans::exemplar_1
train,train_exemplar_ep00018_pair004,18,18,exemplar,00413_dashboard,0,1,train::00413_dashboard::exemplar_0
train,train_exemplar_ep00018_pair004,18,18,exemplar,00413_dashboard,1,0,train::00413_dashboard::exemplar_1
train,train_exemplar_ep00018_pair005,18,18,exemplar,00642_gyroscope,0,1,train::00642_gyroscope::exemplar_0
train,train_exemplar_ep00018_pair005,18,18,exemplar,00642_gyroscope,1,0,train::00642_gyroscope::exemplar_1
train,train_exemplar_ep00018_pair006,18,18,exemplar,00775_knee,0,1,train::00775_knee::exemplar_0
train,train_exemplar_ep00018_pair006,18,18,exemplar,00775_knee,1,0,train::00775_knee::exemplar_1
train,train_exemplar_ep00018_pair007,18,18,exemplar,00502_fence,0,1,train::00502_fence::exemplar_0
train,train_exemplar_ep00018_pair007,18,18,exemplar,00502_fence,1,0,train::00502_fence::exemplar_1
train,train_exemplar_ep00018_pair008,18,18,exemplar,00212_calculator,0,1,train::00212_calculator::exemplar_0
train,train_exemplar_ep00018_pair008,18,18,exemplar,00212_calculator,1,0,train::00212_calculator::exemplar_1
train,train_exemplar_ep00018_pair009,18,18,exemplar,00409_daisy,0,1,train::00409_daisy::exemplar_0
train,train_exemplar_ep00018_pair009,18,18,exemplar,00409_daisy,1,0,train::00409_daisy::exemplar_1
train,train_exemplar_ep00018_pair010,18,18,exemplar,00292_chinchilla,0,1,train::00292_chinchilla::exemplar_0
train,train_exemplar_ep00018_pair010,18,18,exemplar,00292_chinchilla,1,0,train::00292_chinchilla::exemplar_1
train,train_exemplar_ep00018_pair011,18,18,exemplar,00316_clock,0,1,train::00316_clock::exemplar_0
train,train_exemplar_ep00018_pair011,18,18,exemplar,00316_clock,1,0,train::00316_clock::exemplar_1
train,train_exemplar_ep00018_pair012,18,18,exemplar,00332_coffee_filter,0,1,train::00332_coffee_filter::exemplar_0
train,train_exemplar_ep00018_pair012,18,18,exemplar,00332_coffee_filter,1,0,train::00332_coffee_filter::exemplar_1
train,train_exemplar_ep00018_pair013,18,18,exemplar,00269_champagne,0,1,train::00269_champagne::exemplar_0
train,train_exemplar_ep00018_pair013,18,18,exemplar,00269_champagne,1,0,train::00269_champagne::exemplar_1
train,train_exemplar_ep00018_pair014,18,18,exemplar,00768_keyboard,0,1,train::00768_keyboard::exemplar_0
train,train_exemplar_ep00018_pair014,18,18,exemplar,00768_keyboard,1,0,train::00768_keyboard::exemplar_1
train,train_exemplar_ep00018_pair015,18,18,exemplar,00596_glass,0,1,train::00596_glass::exemplar_0
train,train_exemplar_ep00018_pair015,18,18,exemplar,00596_glass,1,0,train::00596_glass::exemplar_1
train,train_exemplar_ep00018_pair016,18,18,exemplar,00418_desk,0,1,train::00418_desk::exemplar_0
train,train_exemplar_ep00018_pair016,18,18,exemplar,00418_desk,1,0,train::00418_desk::exemplar_1
train,train_exemplar_ep00018_pair017,18,18,exemplar,00521_fireplace,0,1,train::00521_fireplace::exemplar_0
train,train_exemplar_ep00018_pair017,18,18,exemplar,00521_fireplace,1,0,train::00521_fireplace::exemplar_1
train,train_exemplar_ep00018_pair018,18,18,exemplar,00363_cornbread,0,1,train::00363_cornbread::exemplar_0
train,train_exemplar_ep00018_pair018,18,18,exemplar,00363_cornbread,1,0,train::00363_cornbread::exemplar_1
train,train_novel_ep00019_pair001,19,1,novel,00364_cornhusk,0,1,train::00364_cornhusk::exemplar_0
train,train_novel_ep00019_pair001,19,1,novel,00390_crowbar,0,0,train::00390_crowbar::exemplar_0
train,train_exemplar_ep00020_pair001,20,2,exemplar,00257_celery,0,1,train::00257_celery::exemplar_0
train,train_exemplar_ep00020_pair001,20,2,exemplar,00257_celery,1,0,train::00257_celery::exemplar_1
train,train_exemplar_ep00020_pair002,20,2,exemplar,00437_dollhouse,0,1,train::00437_dollhouse::exemplar_0
train,train_exemplar_ep00020_pair002,20,2,exemplar,00437_dollhouse,1,0,train::00437_dollhouse::exemplar_1
train,train_novel_ep00021_pair001,21,14,novel,00780_knot,0,1,train::00780_knot::exemplar_0
train,train_novel_ep00021_pair001,21,14,novel,00294_chipmunk,0,0,train::00294_chipmunk::exemplar_0
train,train_novel_ep00021_pair002,21,14,novel,00383_crayon,0,1,train::00383_crayon::exemplar_0
train,train_novel_ep00021_pair002,21,14,novel,00637_gumdrop,0,0,train::00637_gumdrop::exemplar_0
train,train_novel_ep00021_pair003,21,14,novel,00620_grater,0,1,train::00620_grater::exemplar_0
train,train_novel_ep00021_pair003,21,14,novel,00513_filter,0,0,train::00513_filter::exemplar_0
train,train_novel_ep00021_pair004,21,14,novel,00283_chicken1,0,1,train::00283_chicken1::exemplar_0
train,train_novel_ep00021_pair004,21,14,novel,00632_guillotine,0,0,train::00632_guillotine::exemplar_0
train,train_novel_ep00021_pair005,21,14,novel,00699_hook2,0,1,train::00699_hook2::exemplar_0
train,train_novel_ep00021_pair005,21,14,novel,00505_ferret,0,0,train::00505_ferret::exemplar_0
train,train_novel_ep00021_pair006,21,14,novel,00726_icicle,0,1,train::00726_icicle::exemplar_0
train,train_novel_ep00021_pair006,21,14,novel,00451_drain,0,0,train::00451_drain::exemplar_0
train,train_novel_ep00021_pair007,21,14,novel,00359_cork,0,1,train::00359_cork::exemplar_0
train,train_novel_ep00021_pair007,21,14,novel,00469_dynamite,0,0,train::00469_dynamite::exemplar_0
train,train_novel_ep00021_pair008,21,14,novel,00315_cloak,0,1,train::00315_cloak::exemplar_0
train,train_novel_ep00021_pair008,21,14,novel,00489_exerciser,0,0,train::00489_exerciser::exemplar_0
train,train_novel_ep00021_pair009,21,14,novel,00256_caviar,0,1,train::00256_caviar::exemplar_0
train,train_novel_ep00021_pair009,21,14,novel,00793_laser_pointer,0,0,train::00793_laser_pointer::exemplar_0
train,train_novel_ep00021_pair010,21,14,novel,00558_forklift,0,1,train::00558_forklift::exemplar_0
train,train_novel_ep00021_pair010,21,14,novel,00768_keyboard,0,0,train::00768_keyboard::exemplar_0
train,train_novel_ep00021_pair011,21,14,novel,00254_catfish,0,1,train::00254_catfish::exemplar_0
train,train_novel_ep00021_pair011,21,14,novel,00628_grits,0,0,train::00628_grits::exemplar_0
train,train_novel_ep00021_pair012,21,14,novel,00732_inkwell,0,1,train::00732_inkwell::exemplar_0
train,train_novel_ep00021_pair012,21,14,novel,00490_exhaust_pipe,0,0,train::00490_exhaust_pipe::exemplar_0
train,train_novel_ep00021_pair013,21,14,novel,00734_iron,0,1,train::00734_iron::exemplar_0
train,train_novel_ep00021_pair013,21,14,novel,00487_envelope,0,0,train::00487_envelope::exemplar_0
train,train_novel_ep00021_pair014,21,14,novel,00379_crane,0,1,train::00379_crane::exemplar_0
train,train_novel_ep00021_pair014,21,14,novel,00417_deodorant,0,0,train::00417_deodorant::exemplar_0
train,train_exemplar_ep00022_pair001,22,4,exemplar,00287_chihuahua,0,1,train::00287_chihuahua::exemplar_0
train,train_exemplar_ep00022_pair001,22,4,exemplar,00287_chihuahua,1,0,train::00287_chihuahua::exemplar_1
train,train_exemplar_ep00022_pair002,22,4,exemplar,00365_cornmeal,0,1,train::00365_cornmeal::exemplar_0
train,train_exemplar_ep00022_pair002,22,4,exemplar,00365_cornmeal,1,0,train::00365_cornmeal::exemplar_1
train,train_exemplar_ep00022_pair003,22,4,exemplar,00249_cash_machine,0,1,train::00249_cash_machine::exemplar_0
train,train_exemplar_ep00022_pair003,22,4,exemplar,00249_cash_machine,1,0,train::00249_cash_machine::exemplar_1
train,train_exemplar_ep00022_pair004,22,4,exemplar,00323_clover,0,1,train::00323_clover::exemplar_0
train,train_exemplar_ep00022_pair004,22,4,exemplar,00323_clover,1,0,train::00323_clover::exemplar_1
train,train_novel_ep00023_pair001,23,25,novel,00461_duct,0,1,train::00461_duct::exemplar_0
train,train_novel_ep00023_pair001,23,25,novel,00216_camcorder,0,0,train::00216_camcorder::exemplar_0
train,train_novel_ep00023_pair002,23,25,novel,00354_cooler,0,1,train::00354_cooler::exemplar_0
train,train_novel_ep00023_pair002,23,25,novel,00632_guillotine,0,0,train::00632_guillotine::exemplar_0
train,train_novel_ep00023_pair003,23,25,novel,00425_dirt_bike,0,1,train::00425_dirt_bike::exemplar_0
train,train_novel_ep00023_pair003,23,25,novel,00343_comic_book,0,0,train::00343_comic_book::exemplar_0
train,train_novel_ep00023_pair004,23,25,novel,00513_filter,0,1,train::00513_filter::exemplar_0
train,train_novel_ep00023_pair004,23,25,novel,00202_butterfly,0,0,train::00202_butterfly::exemplar_0
train,train_novel_ep00023_pair005,23,25,novel,00303_cigarette,0,1,train::00303_cigarette::exemplar_0
train,train_novel_ep00023_pair005,23,25,novel,00733_insole,0,0,train::00733_insole::exemplar_0
train,train_novel_ep00023_pair006,23,25,novel,00306_cilantro,0,1,train::00306_cilantro::exemplar_0
train,train_novel_ep00023_pair006,23,25,novel,00344_compass,0,0,train::00344_compass::exemplar_0
train,train_novel_ep00023_pair007,23,25,novel,00705_hose,0,1,train::00705_hose::exemplar_0
train,train_novel_ep00023_pair007,23,25,novel,00450_dough,0,0,train::00450_dough::exemplar_0
train,train_novel_ep00023_pair008,23,25,novel,00653_hand,0,1,train::00653_hand::exemplar_0
train,train_novel_ep00023_pair008,23,25,novel,00557_footrest,0,0,train::00557_footrest::exemplar_0
train,train_novel_ep00023_pair009,23,25,novel,00307_cinnamon,0,1,train::00307_cinnamon::exemplar_0
train,train_novel_ep00023_pair009,23,25,novel,00355_coop,0,0,train::00355_coop::exemplar_0
train,train_novel_ep00023_pair010,23,25,novel,00248_carrot,0,1,train::00248_carrot::exemplar_0
train,train_novel_ep00023_pair010,23,25,novel,00639_gurney,0,0,train::00639_gurney::exemplar_0
train,train_novel_ep00023_pair011,23,25,novel,00790_lanyard,0,1,train::00790_lanyard::exemplar_0
train,train_novel_ep00023_pair011,23,25,novel,00647_hairnet,0,0,train::00647_hairnet::exemplar_0
train,train_novel_ep00023_pair012,23,25,novel,00759_kale,0,1,train::00759_kale::exemplar_0
train,train_novel_ep00023_pair012,23,25,novel,00220_camera_lens,0,0,train::00220_camera_lens::exemplar_0
train,train_novel_ep00023_pair013,23,25,novel,00631_guardrail,0,1,train::00631_guardrail::exemplar_0
train,train_novel_ep00023_pair013,23,25,novel,00566_fruitcake,0,0,train::00566_fruitcake::exemplar_0
train,train_novel_ep00023_pair014,23,25,novel,00341_comb,0,1,train::00341_comb::exemplar_0
train,train_novel_ep00023_pair014,23,25,novel,00571_furnace,0,0,train::00571_furnace::exemplar_0
train,train_novel_ep00023_pair015,23,25,novel,00690_hoe,0,1,train::00690_hoe::exemplar_0
train,train_novel_ep00023_pair015,23,25,novel,00537_flask,0,0,train::00537_flask::exemplar_0
train,train_novel_ep00023_pair016,23,25,novel,00439_dolphin,0,1,train::00439_dolphin::exemplar_0
train,train_novel_ep00023_pair016,23,25,novel,00558_forklift,0,0,train::00558_forklift::exemplar_0
train,train_novel_ep00023_pair017,23,25,novel,00540_flipper,0,1,train::00540_flipper::exemplar_0
train,train_novel_ep00023_pair017,23,25,novel,00398_cucumber,0,0,train::00398_cucumber::exemplar_0
train,train_novel_ep00023_pair018,23,25,novel,00573_gallows,0,1,train::00573_gallows::exemplar_0
train,train_novel_ep00023_pair018,23,25,novel,00310_clasp,0,0,train::00310_clasp::exemplar_0
train,train_novel_ep00023_pair019,23,25,novel,00328_cockroach,0,1,train::00328_cockroach::exemplar_0
train,train_novel_ep00023_pair019,23,25,novel,00352_cookie_cutter,0,0,train::00352_cookie_cutter::exemplar_0
train,train_novel_ep00023_pair020,23,25,novel,00203_button1,0,1,train::00203_button1::exemplar_0
train,train_novel_ep00023_pair020,23,25,novel,00364_cornhusk,0,0,train::00364_cornhusk::exemplar_0
train,train_novel_ep00023_pair021,23,25,novel,00702_horn,0,1,train::00702_horn::exemplar_0
train,train_novel_ep00023_pair021,23,25,novel,00777_knitting,0,0,train::00777_knitting::exemplar_0
train,train_novel_ep00023_pair022,23,25,novel,00291_chinaware,0,1,train::00291_chinaware::exemplar_0
train,train_novel_ep00023_pair022,23,25,novel,00374_counter,0,0,train::00374_counter::exemplar_0
train,train_novel_ep00023_pair023,23,25,novel,00304_cigarette_butt,0,1,train::00304_cigarette_butt::exemplar_0
train,train_novel_ep00023_pair023,23,25,novel,00638_gun,0,0,train::00638_gun::exemplar_0
train,train_novel_ep00023_pair024,23,25,novel,00476_eclair,0,1,train::00476_eclair::exemplar_0
train,train_novel_ep00023_pair024,23,25,novel,00259_cellphone,0,0,train::00259_cellphone::exemplar_0
train,train_novel_ep00023_pair025,23,25,novel,00659_hanger,0,1,train::00659_hanger::exemplar_0
train,train_novel_ep00023_pair025,23,25,novel,00643_hail,0,0,train::00643_hail::exemplar_0
train,train_exemplar_ep00024_pair001,24,25,exemplar,00327_cockatoo,0,1,train::00327_cockatoo::exemplar_0
train,train_exemplar_ep00024_pair001,24,25,exemplar,00327_cockatoo,1,0,train::00327_cockatoo::exemplar_1
train,train_exemplar_ep00024_pair002,24,25,exemplar,00704_horseshoe,0,1,train::00704_horseshoe::exemplar_0
train,train_exemplar_ep00024_pair002,24,25,exemplar,00704_horseshoe,1,0,train::00704_horseshoe::exemplar_1
train,train_exemplar_ep00024_pair003,24,25,exemplar,00621_gravel,0,1,train::00621_gravel::exemplar_0
train,train_exemplar_ep00024_pair003,24,25,exemplar,00621_gravel,1,0,train::00621_gravel::exemplar_1
train,train_exemplar_ep00024_pair004,24,25,exemplar,00765_keg,0,1,train::00765_keg::exemplar_0
train,train_exemplar_ep00024_pair004,24,25,exemplar,00765_keg,1,0,train::00765_keg::exemplar_1
train,train_exemplar_ep00024_pair005,24,25,exemplar,00414_deer,0,1,train::00414_deer::exemplar_0
train,train_exemplar_ep00024_pair005,24,25,exemplar,00414_deer,1,0,train::00414_deer::exemplar_1
train,train_exemplar_ep00024_pair006,24,25,exemplar,00358_cord,0,1,train::00358_cord::exemplar_0
train,train_exemplar_ep00024_pair006,24,25,exemplar,00358_cord,1,0,train::00358_cord::exemplar_1
train,train_exemplar_ep00024_pair007,24,25,exemplar,00586_gear,0,1,train::00586_gear::exemplar_0
train,train_exemplar_ep00024_pair007,24,25,exemplar,00586_gear,1,0,train::00586_gear::exemplar_1
train,train_exemplar_ep00024_pair008,24,25,exemplar,00221_camper,0,1,train::00221_camper::exemplar_0
train,train_exemplar_ep00024_pair008,24,25,exemplar,00221_camper,1,0,train::00221_camper::exemplar_1
train,train_exemplar_ep00024_pair009,24,25,exemplar,00608_gong,0,1,train::00608_gong::exemplar_0
train,train_exemplar_ep00024_pair009,24,25,exemplar,00608_gong,1,0,train::00608_gong::exemplar_1
train,train_exemplar_ep00024_pair010,24,25,exemplar,00604_goggles,0,1,train::00604_goggles::exemplar_0
train,train_exemplar_ep00024_pair010,24,25,exemplar,00604_goggles,1,0,train::00604_goggles::exemplar_1
train,train_exemplar_ep00024_pair011,24,25,exemplar,00549_foam,0,1,train::00549_foam::exemplar_0
train,train_exemplar_ep00024_pair011,24,25,exemplar,00549_foam,1,0,train::00549_foam::exemplar_1
train,train_exemplar_ep00024_pair012,24,25,exemplar,00640_gutter,0,1,train::00640_gutter::exemplar_0
train,train_exemplar_ep00024_pair012,24,25,exemplar,00640_gutter,1,0,train::00640_gutter::exemplar_1
train,train_exemplar_ep00024_pair013,24,25,exemplar,00610_graffiti,0,1,train::00610_graffiti::exemplar_0
train,train_exemplar_ep00024_pair013,24,25,exemplar,00610_graffiti,1,0,train::00610_graffiti::exemplar_1
train,train_exemplar_ep00024_pair014,24,25,exemplar,00495_eyeliner,0,1,train::00495_eyeliner::exemplar_0
train,train_exemplar_ep00024_pair014,24,25,exemplar,00495_eyeliner,1,0,train::00495_eyeliner::exemplar_1
train,train_exemplar_ep00024_pair015,24,25,exemplar,00283_chicken1,0,1,train::00283_chicken1::exemplar_0
train,train_exemplar_ep00024_pair015,24,25,exemplar,00283_chicken1,1,0,train::00283_chicken1::exemplar_1
train,train_exemplar_ep00024_pair016,24,25,exemplar,00769_keyhole,0,1,train::00769_keyhole::exemplar_0
train,train_exemplar_ep00024_pair016,24,25,exemplar,00769_keyhole,1,0,train::00769_keyhole::exemplar_1
train,train_exemplar_ep00024_pair017,24,25,exemplar,00449_doorstop,0,1,train::00449_doorstop::exemplar_0
train,train_exemplar_ep00024_pair017,24,25,exemplar,00449_doorstop,1,0,train::00449_doorstop::exemplar_1
train,train_exemplar_ep00024_pair018,24,25,exemplar,00611_grain,0,1,train::00611_grain::exemplar_0
train,train_exemplar_ep00024_pair018,24,25,exemplar,00611_grain,1,0,train::00611_grain::exemplar_1
train,train_exemplar_ep00024_pair019,24,25,exemplar,00373_cougar,0,1,train::00373_cougar::exemplar_0
train,train_exemplar_ep00024_pair019,24,25,exemplar,00373_cougar,1,0,train::00373_cougar::exemplar_1
train,train_exemplar_ep00024_pair020,24,25,exemplar,00772_kite,0,1,train::00772_kite::exemplar_0
train,train_exemplar_ep00024_pair020,24,25,exemplar,00772_kite,1,0,train::00772_kite::exemplar_1
train,train_exemplar_ep00024_pair021,24,25,exemplar,00251_casserole,0,1,train::00251_casserole::exemplar_0
train,train_exemplar_ep00024_pair021,24,25,exemplar,00251_casserole,1,0,train::00251_casserole::exemplar_1
train,train_exemplar_ep00024_pair022,24,25,exemplar,00673_headlight,0,1,train::00673_headlight::exemplar_0
train,train_exemplar_ep00024_pair022,24,25,exemplar,00673_headlight,1,0,train::00673_headlight::exemplar_1
train,train_exemplar_ep00024_pair023,24,25,exemplar,00652_hamster,0,1,train::00652_hamster::exemplar_0
train,train_exemplar_ep00024_pair023,24,25,exemplar,00652_hamster,1,0,train::00652_hamster::exemplar_1
train,train_exemplar_ep00024_pair024,24,25,exemplar,00306_cilantro,0,1,train::00306_cilantro::exemplar_0
train,train_exemplar_ep00024_pair024,24,25,exemplar,00306_cilantro,1,0,train::00306_cilantro::exemplar_1
train,train_exemplar_ep00024_pair025,24,25,exemplar,00750_jewelry,0,1,train::00750_jewelry::exemplar_0
train,train_exemplar_ep00024_pair025,24,25,exemplar,00750_jewelry,1,0,train::00750_jewelry::exemplar_1
train,train_novel_ep00025_pair001,25,28,novel,00725_iceskate,0,1,train::00725_iceskate::exemplar_0
train,train_novel_ep00025_pair001,25,28,novel,00428_dishwasher,0,0,train::00428_dishwasher::exemplar_0
train,train_novel_ep00025_pair002,25,28,novel,00664_hash,0,1,train::00664_hash::exemplar_0
train,train_novel_ep00025_pair002,25,28,novel,00778_knitting_needle,0,0,train::00778_knitting_needle::exemplar_0
train,train_novel_ep00025_pair003,25,28,novel,00347_computer_screen,0,1,train::00347_computer_screen::exemplar_0
train,train_novel_ep00025_pair003,25,28,novel,00634_guitar,0,0,train::00634_guitar::exemplar_0
train,train_novel_ep00025_pair004,25,28,novel,00772_kite,0,1,train::00772_kite::exemplar_0
train,train_novel_ep00025_pair004,25,28,novel,00410_dandelion,0,0,train::00410_dandelion::exemplar_0
train,train_novel_ep00025_pair005,25,28,novel,00245_cardinal,0,1,train::00245_cardinal::exemplar_0
train,train_novel_ep00025_pair005,25,28,novel,00240_car_seat,0,0,train::00240_car_seat::exemplar_0
train,train_novel_ep00025_pair006,25,28,novel,00769_keyhole,0,1,train::00769_keyhole::exemplar_0
train,train_novel_ep00025_pair006,25,28,novel,00238_car,0,0,train::00238_car::exemplar_0
train,train_novel_ep00025_pair007,25,28,novel,00393_crutch,0,1,train::00393_crutch::exemplar_0
train,train_novel_ep00025_pair007,25,28,novel,00218_camera1,0,0,train::00218_camera1::exemplar_0
train,train_novel_ep00025_pair008,25,28,novel,00228_candy_cane,0,1,train::00228_candy_cane::exemplar_0
train,train_novel_ep00025_pair008,25,28,novel,00658_handprint,0,0,train::00658_handprint::exemplar_0
train,train_novel_ep00025_pair009,25,28,novel,00447_doorknocker,0,1,train::00447_doorknocker::exemplar_0
train,train_novel_ep00025_pair009,25,28,novel,00738_jacket,0,0,train::00738_jacket::exemplar_0
train,train_novel_ep00025_pair010,25,28,novel,00645_hairbrush,0,1,train::00645_hairbrush::exemplar_0
train,train_novel_ep00025_pair010,25,28,novel,00612_gramophone,0,0,train::00612_gramophone::exemplar_0
train,train_novel_ep00025_pair011,25,28,novel,00246_carousel,0,1,train::00246_carousel::exemplar_0
train,train_novel_ep00025_pair011,25,28,novel,00717_humvee,0,0,train::00717_humvee::exemplar_0
train,train_novel_ep00025_pair012,25,28,novel,00711_hotplate,0,1,train::00711_hotplate::exemplar_0
train,train_novel_ep00025_pair012,25,28,novel,00336_coil,0,0,train::00336_coil::exemplar_0
train,train_novel_ep00025_pair013,25,28,novel,00480_eggplant,0,1,train::00480_eggplant::exemplar_0
train,train_novel_ep00025_pair013,25,28,novel,00665_hat,0,0,train::00665_hat::exemplar_0
train,train_novel_ep00025_pair014,25,28,novel,00635_gum,0,1,train::00635_gum::exemplar_0
train,train_novel_ep00025_pair014,25,28,novel,00289_chimney,0,0,train::00289_chimney::exemplar_0
train,train_novel_ep00025_pair015,25,28,novel,00244_cardigan,0,1,train::00244_cardigan::exemplar_0
train,train_novel_ep00025_pair015,25,28,novel,00705_hose,0,0,train::00705_hose::exemplar_0
train,train_novel_ep00025_pair016,25,28,novel,00559_fossil,0,1,train::00559_fossil::exemplar_0
train,train_novel_ep00025_pair016,25,28,novel,00702_horn,0,0,train::00702_horn::exemplar_0
train,train_novel_ep00025_pair017,25,28,novel,00396_crystal_ball,0,1,train::00396_crystal_ball::exemplar_0
train,train_novel_ep00025_pair017,25,28,novel,00659_hanger,0,0,train::00659_hanger::exemplar_0
train,train_novel_ep00025_pair018,25,28,novel,00670_headband,0,1,train::00670_headband::exemplar_0
train,train_novel_ep00025_pair018,25,28,novel,00284_chicken2,0,0,train::00284_chicken2::exemplar_0
train,train_novel_ep00025_pair019,25,28,novel,00610_graffiti,0,1,train::00610_graffiti::exemplar_0
train,train_novel_ep00025_pair019,25,28,novel,00748_jetski,0,0,train::00748_jetski::exemplar_0
train,train_novel_ep00025_pair020,25,28,novel,00364_cornhusk,0,1,train::00364_cornhusk::exemplar_0
train,train_novel_ep00025_pair020,25,28,novel,00721_ice-cream_cone,0,0,train::00721_ice-cream_cone::exemplar_0
train,train_novel_ep00025_pair021,25,28,novel,00651_hammock,0,1,train::00651_hammock::exemplar_0
train,train_novel_ep00025_pair021,25,28,novel,00214_calf2,0,0,train::00214_calf2::exemplar_0
train,train_novel_ep00025_pair022,25,28,novel,00411_dart,0,1,train::00411_dart::exemplar_0
train,train_novel_ep00025_pair022,25,28,novel,00262_centrifuge,0,0,train::00262_centrifuge::exemplar_0
train,train_novel_ep00025_pair023,25,28,novel,00642_gyroscope,0,1,train::00642_gyroscope::exemplar_0
train,train_novel_ep00025_pair023,25,28,novel,00701_hopscotch,0,0,train::00701_hopscotch::exemplar_0
train,train_novel_ep00025_pair024,25,28,novel,00782_lab_coat,0,1,train::00782_lab_coat::exemplar_0
train,train_novel_ep00025_pair024,25,28,novel,00382_crayfish,0,0,train::00382_crayfish::exemplar_0
train,train_novel_ep00025_pair025,25,28,novel,00603_goblet,0,1,train::00603_goblet::exemplar_0
train,train_novel_ep00025_pair025,25,28,novel,00446_doorknob,0,0,train::00446_doorknob::exemplar_0
train,train_novel_ep00025_pair026,25,28,novel,00259_cellphone,0,1,train::00259_cellphone::exemplar_0
train,train_novel_ep00025_pair026,25,28,novel,00317_closet,0,0,train::00317_closet::exemplar_0
train,train_novel_ep00025_pair027,25,28,novel,00601_goalpost,0,1,train::00601_goalpost::exemplar_0
train,train_novel_ep00025_pair027,25,28,novel,00229_cane,0,0,train::00229_cane::exemplar_0
train,train_novel_ep00025_pair028,25,28,novel,00613_granite,0,1,train::00613_granite::exemplar_0
train,train_novel_ep00025_pair028,25,28,novel,00631_guardrail,0,0,train::00631_guardrail::exemplar_0
train,train_exemplar_ep00026_pair001,26,23,exemplar,00774_kiwi,0,1,train::00774_kiwi::exemplar_0
train,train_exemplar_ep00026_pair001,26,23,exemplar,00774_kiwi,1,0,train::00774_kiwi::exemplar_1
train,train_exemplar_ep00026_pair002,26,23,exemplar,00409_daisy,0,1,train::00409_daisy::exemplar_0
train,train_exemplar_ep00026_pair002,26,23,exemplar,00409_daisy,1,0,train::00409_daisy::exemplar_1
train,train_exemplar_ep00026_pair003,26,23,exemplar,00677_hearing_aid,0,1,train::00677_hearing_aid::exemplar_0
train,train_exemplar_ep00026_pair003,26,23,exemplar,00677_hearing_aid,1,0,train::00677_hearing_aid::exemplar_1
train,train_exemplar_ep00026_pair004,26,23,exemplar,00692_holster,0,1,train::00692_holster::exemplar_0
train,train_exemplar_ep00026_pair004,26,23,exemplar,00692_holster,1,0,train::00692_holster::exemplar_1
train,train_exemplar_ep00026_pair005,26,23,exemplar,00237_cape,0,1,train::00237_cape::exemplar_0
train,train_exemplar_ep00026_pair005,26,23,exemplar,00237_cape,1,0,train::00237_cape::exemplar_1
train,train_exemplar_ep00026_pair006,26,23,exemplar,00625_grill,0,1,train::00625_grill::exemplar_0
train,train_exemplar_ep00026_pair006,26,23,exemplar,00625_grill,1,0,train::00625_grill::exemplar_1
train,train_exemplar_ep00026_pair007,26,23,exemplar,00243_cardboard,0,1,train::00243_cardboard::exemplar_0
train,train_exemplar_ep00026_pair007,26,23,exemplar,00243_cardboard,1,0,train::00243_cardboard::exemplar_1
train,train_exemplar_ep00026_pair008,26,23,exemplar,00407_cutting_board,0,1,train::00407_cutting_board::exemplar_0
train,train_exemplar_ep00026_pair008,26,23,exemplar,00407_cutting_board,1,0,train::00407_cutting_board::exemplar_1
train,train_exemplar_ep00026_pair009,26,23,exemplar,00484_emerald,0,1,train::00484_emerald::exemplar_0
train,train_exemplar_ep00026_pair009,26,23,exemplar,00484_emerald,1,0,train::00484_emerald::exemplar_1
train,train_exemplar_ep00026_pair010,26,23,exemplar,00712_hourglass,0,1,train::00712_hourglass::exemplar_0
train,train_exemplar_ep00026_pair010,26,23,exemplar,00712_hourglass,1,0,train::00712_hourglass::exemplar_1
train,train_exemplar_ep00026_pair011,26,23,exemplar,00739_jackhammer,0,1,train::00739_jackhammer::exemplar_0
train,train_exemplar_ep00026_pair011,26,23,exemplar,00739_jackhammer,1,0,train::00739_jackhammer::exemplar_1
train,train_exemplar_ep00026_pair012,26,23,exemplar,00353_cookie_sheet,0,1,train::00353_cookie_sheet::exemplar_0
train,train_exemplar_ep00026_pair012,26,23,exemplar,00353_cookie_sheet,1,0,train::00353_cookie_sheet::exemplar_1
train,train_exemplar_ep00026_pair013,26,23,exemplar,00352_cookie_cutter,0,1,train::00352_cookie_cutter::exemplar_0
train,train_exemplar_ep00026_pair013,26,23,exemplar,00352_cookie_cutter,1,0,train::00352_cookie_cutter::exemplar_1
