split,pair_id,episode_index,sequence_length,foil_type,category,exemplar_id,is_old,image_key
heldout,heldout_novel_ep00009_pair011,9,14,novel,00199_burrito,0,1,heldout::00199_burrito::exemplar_0
heldout,heldout_novel_ep00009_pair011,9,14,novel,00029_apple,0,0,heldout::00029_apple::exemplar_0
heldout,heldout_novel_ep00009_pair012,9,14,novel,00197_buoy,0,1,heldout::00197_buoy::exemplar_0
heldout,heldout_novel_ep00009_pair012,9,14,novel,00149_bookshelf,0,0,heldout::00149_bookshelf::exemplar_0
heldout,heldout_novel_ep00009_pair013,9,14,novel,00086_baton3,0,1,heldout::00086_baton3::exemplar_0
heldout,heldout_novel_ep00009_pair013,9,14,novel,00101_beehive,0,0,heldout::00101_beehive::exemplar_0
heldout,heldout_novel_ep00009_pair014,9,14,novel,00044_axe,0,1,heldout::00044_axe::exemplar_0
heldout,heldout_novel_ep00009_pair014,9,14,novel,00138_board_game,0,0,heldout::00138_board_game::exemplar_0
heldout,heldout_exemplar_ep00010_pair001,10,19,exemplar,00061_banana_split,0,1,heldout::00061_banana_split::exemplar_0
heldout,heldout_exemplar_ep00010_pair001,10,19,exemplar,00061_banana_split,1,0,heldout::00061_banana_split::exemplar_1
heldout,heldout_exemplar_ep00010_pair002,10,19,exemplar,00050_badge,0,1,heldout::00050_badge::exemplar_0
heldout,heldout_exemplar_ep00010_pair002,10,19,exemplar,00050_badge,1,0,heldout::00050_badge::exemplar_1
heldout,heldout_exemplar_ep00010_pair003,10,19,exemplar,00176_breathalyzer,0,1,heldout::00176_breathalyzer::exemplar_0
heldout,heldout_exemplar_ep00010_pair003,10,19,exemplar,00176_breathalyzer,1,0,heldout::00176_breathalyzer::exemplar_1
heldout,heldout_exemplar_ep00010_pair004,10,19,exemplar,00107_belt,0,1,heldout::00107_belt::exemplar_0
heldout,heldout_exemplar_ep00010_pair004,10,19,exemplar,00107_belt,1,0,heldout::00107_belt::exemplar_1
heldout,heldout_exemplar_ep00010_pair005,10,19,exemplar,00147_book,0,1,heldout::00147_book::exemplar_0
heldout,heldout_exemplar_ep00010_pair005,10,19,exemplar,00147_book,1,0,heldout::00147_book::exemplar_1
heldout,heldout_exemplar_ep00010_pair006,10,19,exemplar,00116_birdbath,0,1,heldout::00116_birdbath::exemplar_0
heldout,heldout_exemplar_ep00010_pair006,10,19,exemplar,00116_birdbath,1,0,heldout::00116_birdbath::exemplar_1
heldout,heldout_exemplar_ep00010_pair007,10,19,exemplar,00021_anchor,0,1,heldout::00021_anchor::exemplar_0
heldout,heldout_exemplar_ep00010_pair007,10,19,exemplar,00021_anchor,1,0,heldout::00021_anchor::exemplar_1
heldout,heldout_exemplar_ep00010_pair008,10,19,exemplar,00070_bark,0,1,heldout::00070_bark::exemplar_0
heldout,heldout_exemplar_ep00010_pair008,10,19,exemplar,00070_bark,1,0,heldout::00070_bark::exemplar_1
heldout,heldout_exemplar_ep00010_pair009,10,19,exemplar,00146_bonsai,0,1,heldout::00146_bonsai::exemplar_0
heldout,heldout_exemplar_ep00010_pair009,10,19,exemplar,00146_bonsai,1,0,heldout::00146_bonsai::exemplar_1
heldout,heldout_exemplar_ep00010_pair010,10,19,exemplar,00137_board,0,1,heldout::00137_board::exemplar_0
heldout,heldout_exemplar_ep00010_pair010,10,19,exemplar,00137_board,1,0,heldout::00137_board::exemplar_1
heldout,heldout_exemplar_ep00010_pair011,10,19,exemplar,00105_bell,0,1,heldout::00105_bell::exemplar_0
heldout,heldout_exemplar_ep00010_pair011,10,19,exemplar,00105_bell,1,0,heldout::00105_bell::exemplar_1
heldout,heldout_exemplar_ep00010_pair012,10,19,exemplar,00099_bedpost,0,1,heldout::00099_bedpost::exemplar_0
heldout,heldout_exemplar_ep00010_pair012,10,19,exemplar,00099_bedpost,1,0,heldout::00099_bedpost::exemplar_1
heldout,heldout_exemplar_ep00010_pair013,10,19,exemplar,00033_aquarium,0,1,heldout::00033_aquarium::exemplar_0
heldout,heldout_exemplar_ep00010_pair013,10,19,exemplar,00033_aquarium,1,0,heldout::00033_aquarium::exemplar_1
heldout,heldout_exemplar_ep00010_pair014,10,19,exemplar,00129_block,0,1,heldout::00129_block::exemplar_0
heldout,heldout_exemplar_ep00010_pair014,10,19,exemplar,00129_block,1,0,heldout::00129_block::exemplar_1
heldout,heldout_exemplar_ep00010_pair015,10,19,exemplar,00094_beanie,0,1,heldout::00094_beanie::exemplar_0
heldout,heldout_exemplar_ep00010_pair015,10,19,exemplar,00094_beanie,1,0,heldout::00094_beanie::exemplar_1
heldout,heldout_exemplar_ep00010_pair016,10,19,exemplar,00127_blinder,0,1,heldout::00127_blinder::exemplar_0
heldout,heldout_exemplar_ep00010_pair016,10,19,exemplar,00127_blinder,1,0,heldout::00127_blinder::exemplar_1
heldout,heldout_exemplar_ep00010_pair017,10,19,exemplar,00053_bagel,0,1,heldout::00053_bagel::exemplar_0
heldout,heldout_exemplar_ep00010_pair017,10,19,exemplar,00053_bagel,1,0,heldout::00053_bagel::exemplar_1
heldout,heldout_exemplar_ep00010_pair018,10,19,exemplar,00029_apple,0,1,heldout::00029_apple::exemplar_0
heldout,heldout_exemplar_ep00010_pair018,10,19,exemplar,00029_apple,1,0,heldout::00029_apple::exemplar_1
heldout,heldout_exemplar_ep00010_pair019,10,19,exemplar,00054_bagpipe,0,1,heldout::00054_bagpipe::exemplar_0
heldout,heldout_exemplar_ep00010_pair019,10,19,exemplar,00054_bagpipe,1,0,heldout::00054_bagpipe::exemplar_1
heldout,heldout_novel_ep00011_pair001,11,19,novel,00126_blind,0,1,heldout::00126_blind::exemplar_0
heldout,heldout_novel_ep00011_pair001,11,19,novel,00179_broccoli,0,0,heldout::00179_broccoli::exemplar_0
heldout,heldout_novel_ep00011_pair002,11,19,novel,00166_bra,0,1,heldout::00166_bra::exemplar_0
heldout,heldout_novel_ep00011_pair002,11,19,novel,00074_baseball,0,0,heldout::00074_baseball::exemplar_0
heldout,heldout_novel_ep00011_pair003,11,19,novel,00040_ashtray,0,1,heldout::00040_ashtray::exemplar_0
heldout,heldout_novel_ep00011_pair003,11,19,novel,00001_aardvark,0,0,heldout::00001_aardvark::exemplar_0
heldout,heldout_novel_ep00011_pair004,11,19,novel,00020_amplifier,0,1,heldout::00020_amplifier::exemplar_0
heldout,heldout_novel_ep00011_pair004,11,19,novel,00055_baklava,0,0,heldout::00055_baklava::exemplar_0
heldout,heldout_novel_ep00011_pair005,11,19,novel,00050_badge,0,1,heldout::00050_badge::exemplar_0
heldout,heldout_novel_ep00011_pair005,11,19,novel,00112_bin,0,0,heldout::00112_bin::exemplar_0
heldout,heldout_novel_ep00011_pair006,11,19,novel,00200_bus,0,1,heldout::00200_bus::exemplar_0
heldout,heldout_novel_ep00011_pair006,11,19,novel,00080_bat2,0,0,heldout::00080_bat2::exemplar_0
heldout,heldout_novel_ep00011_pair007,11,19,novel,00173_brass_knuckles,0,1,heldout::00173_brass_knuckles::exemplar_0
heldout,heldout_novel_ep00011_pair007,11,19,novel,00026_antenna,0,0,heldout::00026_antenna::exemplar_0
heldout,heldout_novel_ep00011_pair008,11,19,novel,00037_arrow,0,1,heldout::00037_arrow::exemplar_0
heldout,heldout_novel_ep00011_pair008,11,19,novel,00066_banner,0,0,heldout::00066_banner::exemplar_0
heldout,heldout_novel_ep00011_pair009,11,19,novel,00027_anvil,0,1,heldout::00027_anvil::exemplar_0
heldout,heldout_novel_ep00011_pair009,11,19,novel,00181_broom,0,0,heldout::00181_broom::exemplar_0
heldout,heldout_novel_ep00011_pair010,11,19,novel,00168_bracelet2,0,1,heldout::00168_bracelet2::exemplar_0
heldout,heldout_novel_ep00011_pair010,11,19,novel,00103_beet,0,0,heldout::00103_beet::exemplar_0
heldout,heldout_novel_ep00011_pair011,11,19,novel,00180_brooch,0,1,heldout::00180_brooch::exemplar_0
heldout,heldout_novel_ep00011_pair011,11,19,novel,00186_bubble_wrap,0,0,heldout::00186_bubble_wrap::exemplar_0
heldout,heldout_novel_ep00011_pair012,11,19,novel,00160_bowling_ball,0,1,heldout::00160_bowling_ball::exemplar_0
heldout,heldout_novel_ep00011_pair012,11,19,novel,00150_boomerang,0,0,heldout::00150_boomerang::exemplar_0
heldout,heldout_novel_ep00011_pair013,11,19,novel,00070_bark,0,1,heldout::00070_bark::exemplar_0
heldout,heldout_novel_ep00011_pair013,11,19,novel,00077_basketball_hoop,0,0,heldout::00077_basketball_hoop::exemplar_0
heldout,heldout_novel_ep00011_pair014,11,19,novel,00084_baton1,0,1,heldout::00084_baton1::exemplar_0
heldout,heldout_novel_ep00011_pair014,11,19,novel,00198_burner,0,0,heldout::00198_burner::exemplar_0
heldout,heldout_novel_ep00011_pair015,11,19,novel,00053_bagel,0,1,heldout::00053_bagel::exemplar_0
heldout,heldout_novel_ep00011_pair015,11,19,novel,00189_buffet,0,0,heldout::00189_buffet::exemplar_0
heldout,heldout_novel_ep00011_pair016,11,19,novel,00124_blender,0,1,heldout::00124_blender::exemplar_0
heldout,heldout_novel_ep00011_pair016,11,19,novel,00078_bassinet,0,0,heldout::00078_bassinet::exemplar_0
heldout,heldout_novel_ep00011_pair017,11,19,novel,00099_bedpost,0,1,heldout::00099_bedpost::exemplar_0
heldout,heldout_novel_ep00011_pair017,11,19,novel,00016_altar,0,0,heldout::00016_altar::exemplar_0
heldout,heldout_novel_ep00011_pair018,11,19,novel,00142_bolt,0,1,heldout::00142_bolt::exemplar_0
heldout,heldout_novel_ep00011_pair018,11,19,novel,00107_belt,0,0,heldout::00107_belt::exemplar_0
heldout,heldout_novel_ep00011_pair019,11,19,novel,00154_bouquet,0,1,heldout::00154_bouquet::exemplar_0
heldout,heldout_novel_ep00011_pair019,11,19,novel,00089_beachball,0,0,heldout::00089_beachball::exemplar_0
heldout,heldout_exemplar_ep00012_pair001,12,30,exemplar,00114_binoculars,0,1,heldout::00114_binoculars::exemplar_0
heldout,heldout_exemplar_ep00012_pair001,12,30,exemplar,00114_binoculars,1,0,heldout::00114_binoculars::exemplar_1
heldout,heldout_exemplar_ep00012_pair002,12,30,exemplar,00014_aloe,0,1,heldout::00014_aloe::exemplar_0
heldout,heldout_exemplar_ep00012_pair002,12,30,exemplar,00014_aloe,1,0,heldout::00014_aloe::exemplar_1
heldout,heldout_exemplar_ep00012_pair003,12,30,exemplar,00098_bedpan,0,1,heldout::00098_bedpan::exemplar_0
heldout,heldout_exemplar_ep00012_pair003,12,30,exemplar,00098_bedpan,1,0,heldout::00098_bedpan::exemplar_1
heldout,heldout_exemplar_ep00012_pair004,12,30,exemplar,00110_bib,0,1,heldout::00110_bib::exemplar_0
heldout,heldout_exemplar_ep00012_pair004,12,30,exemplar,00110_bib,1,0,heldout::00110_bib::exemplar_1
heldout,heldout_exemplar_ep00012_pair005,12,30,exemplar,00079_bat1,0,1,heldout::00079_bat1::exemplar_0
heldout,heldout_exemplar_ep00012_pair005,12,30,exemplar,00079_bat1,1,0,heldout::00079_bat1::exemplar_1
heldout,heldout_exemplar_ep00012_pair006,12,30,exemplar,00029_apple,0,1,heldout::00029_apple::exemplar_0
heldout,heldout_exemplar_ep00012_pair006,12,30,exemplar,00029_apple,1,0,heldout::00029_apple::exemplar_1
heldout,heldout_exemplar_ep00012_pair007,12,30,exemplar,00091_beaker,0,1,heldout::00091_beaker::exemplar_0
heldout,heldout_exemplar_ep00012_pair007,12,30,exemplar,00091_beaker,1,0,heldout::00091_beaker::exemplar_1
heldout,heldout_exemplar_ep00012_pair008,12,30,exemplar,00076_basket,0,1,heldout::00076_basket::exemplar_0
heldout,heldout_exemplar_ep00012_pair008,12,30,exemplar,00076_basket,1,0,heldout::00076_basket::exemplar_1
heldout,heldout_exemplar_ep00012_pair009,12,30,exemplar,00195_bungee,0,1,heldout::00195_bungee::exemplar_0
heldout,heldout_exemplar_ep00012_pair009,12,30,exemplar,00195_bungee,1,0,heldout::00195_bungee::exemplar_1
heldout,heldout_exemplar_ep00012_pair010,12,30,exemplar,00129_block,0,1,heldout::00129_block::exemplar_0
heldout,heldout_exemplar_ep00012_pair010,12,30,exemplar,00129_block,1,0,heldout::00129_block::exemplar_1
heldout,heldout_exemplar_ep00012_pair011,12,30,exemplar,00041_asparagus,0,1,heldout::00041_asparagus::exemplar_0
heldout,heldout_exemplar_ep00012_pair011,12,30,exemplar,00041_asparagus,1,0,heldout::00041_asparagus::exemplar_1
heldout,heldout_exemplar_ep00012_pair012,12,30,exemplar,00049_bacon,0,1,heldout::00049_bacon::exemplar_0
heldout,heldout_exemplar_ep00012_pair012,12,30,exemplar,00049_bacon,1,0,heldout::00049_bacon::exemplar_1
heldout,heldout_exemplar_ep00012_pair013,12,30,exemplar,00003_accordion,0,1,heldout::00003_accordion::exemplar_0
heldout,heldout_exemplar_ep00012_pair013,12,30,exemplar,00003_accordion,1,0,heldout::00003_accordion::exemplar_1
heldout,heldout_exemplar_ep00012_pair014,12,30,exemplar,00040_ashtray,0,1,heldout::00040_ashtray::exemplar_0
heldout,heldout_exemplar_ep00012_pair014,12,30,exemplar,00040_ashtray,1,0,heldout::00040_ashtray::exemplar_1
heldout,heldout_exemplar_ep00012_pair015,12,30,exemplar,00109_berry,0,1,heldout::00109_berry::exemplar_0
heldout,heldout_exemplar_ep00012_pair015,12,30,exemplar,00109_berry,1,0,heldout::00109_berry::exemplar_1
heldout,heldout_exemplar_ep00012_pair016,12,30,exemplar,00058_ballot_box,0,1,heldout::00058_ballot_box::exemplar_0
heldout,heldout_exemplar_ep00012_pair016,12,30,exemplar,00058_ballot_box,1,0,heldout::00058_ballot_box::exemplar_1
heldout,heldout_exemplar_ep00012_pair017,12,30,exemplar,00016_altar,0,1,heldout::00016_altar::exemplar_0
heldout,heldout_exemplar_ep00012_pair017,12,30,exemplar,00016_altar,1,0,heldout::00016_altar::exemplar_1
heldout,heldout_exemplar_ep00012_pair018,12,30,exemplar,00173_brass_knuckles,0,1,heldout::00173_brass_knuckles::exemplar_0
heldout,heldout_exemplar_ep00012_pair018,12,30,exemplar,00173_brass_knuckles,1,0,heldout::00173_brass_knuckles::exemplar_1
heldout,heldout_exemplar_ep00012_pair019,12,30,exemplar,00053_bagel,0,1,heldout::00053_bagel::exemplar_0
heldout,heldout_exemplar_ep00012_pair019,12,30,exemplar,00053_bagel,1,0,heldout::00053_bagel::exemplar_1
heldout,heldout_exemplar_ep00012_pair020,12,30,exemplar,00060_banana_peel,0,1,heldout::00060_banana_peel::exemplar_0
heldout,heldout_exemplar_ep00012_pair020,12,30,exemplar,00060_banana_peel,1,0,heldout::00060_banana_peel::exemplar_1
heldout,heldout_exemplar_ep00012_pair021,12,30,exemplar,00011_album,0,1,heldout::00011_album::exemplar_0
heldout,heldout_exemplar_ep00012_pair021,12,30,exemplar,00011_album,1,0,heldout::00011_album::exemplar_1
heldout,heldout_exemplar_ep00012_pair022,12,30,exemplar,00033_aquarium,0,1,heldout::00033_aquarium::exemplar_0
heldout,heldout_exemplar_ep00012_pair022,12,30,exemplar,00033_aquarium,1,0,heldout::00033_aquarium::exemplar_1
heldout,heldout_exemplar_ep00012_pair023,12,30,exemplar,00057_balloon,0,1,heldout::00057_balloon::exemplar_0
heldout,heldout_exemplar_ep00012_pair023,12,30,exemplar,00057_balloon,1,0,heldout::00057_balloon::exemplar_1
heldout,heldout_exemplar_ep00012_pair024,12,30,exemplar,00064_banjo,0,1,heldout::00064_banjo::exemplar_0
heldout,heldout_exemplar_ep00012_pair024,12,30,exemplar,00064_banjo,1,0,heldout::00064_banjo::exemplar_1
heldout,heldout_exemplar_ep00012_pair025,12,30,exemplar,00187_bucket,0,1,heldout::00187_bucket::exemplar_0
heldout,heldout_exemplar_ep00012_pair025,12,30,exemplar,00187_bucket,1,0,heldout::00187_bucket::exemplar_1
heldout,heldout_exemplar_ep00012_pair026,12,30,exemplar,00169_bracket,0,1,heldout::00169_bracket::exemplar_0
heldout,heldout_exemplar_ep00012_pair026,12,30,exemplar,00169_bracket,1,0,heldout::00169_bracket::exemplar_1
heldout,heldout_exemplar_ep00012_pair027,12,30,exemplar,00103_beet,0,1,heldout::00103_beet::exemplar_0
heldout,heldout_exemplar_ep00012_pair027,12,30,exemplar,00103_beet,1,0,heldout::00103_beet::exemplar_1
heldout,heldout_exemplar_ep00012_pair028,12,30,exemplar,00193_bulletproof_vest,0,1,heldout::00193_bulletproof_vest::exemplar_0
heldout,heldout_exemplar_ep00012_pair028,12,30,exemplar,00193_bulletproof_vest,1,0,heldout::00193_bulletproof_vest::exemplar_1
heldout,heldout_exemplar_ep00012_pair029,12,30,exemplar,00143_bomb,0,1,heldout::00143_bomb::exemplar_0
heldout,heldout_exemplar_ep00012_pair029,12,30,exemplar,00143_bomb,1,0,heldout::00143_bomb::exemplar_1
heldout,heldout_exemplar_ep00012_pair030,12,30,exemplar,00116_birdbath,0,1,heldout::00116_birdbath::exemplar_0
heldout,heldout_exemplar_ep00012_pair030,12,30,exemplar,00116_birdbath,1,0,heldout::00116_birdbath::exemplar_1
heldout,heldout_novel_ep00013_pair001,13,18,novel,00142_bolt,0,1,heldout::00142_bolt::exemplar_0
heldout,heldout_novel_ep00013_pair001,13,18,novel,00018_amber,0,0,heldout::00018_amber::exemplar_0
heldout,heldout_novel_ep00013_pair002,13,18,novel,00091_beaker,0,1,heldout::00091_beaker::exemplar_0
heldout,heldout_novel_ep00013_pair002,13,18,novel,00049_bacon,0,0,heldout::00049_bacon::exemplar_0
heldout,heldout_novel_ep00013_pair003,13,18,novel,00137_board,0,1,heldout::00137_board::exemplar_0
heldout,heldout_novel_ep00013_pair003,13,18,novel,00164_boxing_gloves,0,0,heldout::00164_boxing_gloves::exemplar_0
heldout,heldout_novel_ep00013_pair004,13,18,novel,00169_bracket,0,1,heldout::00169_bracket::exemplar_0
heldout,heldout_novel_ep00013_pair004,13,18,novel,00026_antenna,0,0,heldout::00026_antenna::exemplar_0
heldout,heldout_novel_ep00013_pair005,13,18,novel,00046_backdrop,0,1,heldout::00046_backdrop::exemplar_0
heldout,heldout_novel_ep00013_pair005,13,18,novel,00048_backpack,0,0,heldout::00048_backpack::exemplar_0
heldout,heldout_novel_ep00013_pair006,13,18,novel,00014_aloe,0,1,heldout::00014_aloe::exemplar_0
heldout,heldout_novel_ep00013_pair006,13,18,novel,00122_blanket,0,0,heldout::00122_blanket::exemplar_0
heldout,heldout_novel_ep00013_pair007,13,18,novel,00013_almond,0,1,heldout::00013_almond::exemplar_0
heldout,heldout_novel_ep00013_pair007,13,18,novel,00094_beanie,0,0,heldout::00094_beanie::exemplar_0
heldout,heldout_novel_ep00013_pair008,13,18,novel,00116_birdbath,0,1,heldout::00116_birdbath::exemplar_0
heldout,heldout_novel_ep00013_pair008,13,18,novel,00136_boar,0,0,heldout::00136_boar::exemplar_0
heldout,heldout_novel_ep00013_pair009,13,18,novel,00165_boy,0,1,heldout::00165_boy::exemplar_0
heldout,heldout_novel_ep00013_pair009,13,18,novel,00158_bowl,0,0,heldout::00158_bowl::exemplar_0
heldout,heldout_novel_ep00013_pair010,13,18,novel,00057_balloon,0,1,heldout::00057_balloon::exemplar_0
heldout,heldout_novel_ep00013_pair010,13,18,novel,00182_brownie,0,0,heldout::00182_brownie::exemplar_0
heldout,heldout_novel_ep00013_pair011,13,18,novel,00074_baseball,0,1,heldout::00074_baseball::exemplar_0
heldout,heldout_novel_ep00013_pair011,13,18,novel,00173_brass_knuckles,0,0,heldout::00173_brass_knuckles::exemplar_0
heldout,heldout_novel_ep00013_pair012,13,18,novel,00085_baton2,0,1,heldout::00085_baton2::exemplar_0
heldout,heldout_novel_ep00013_pair012,13,18,novel,00196_bunkbed,0,0,heldout::00196_bunkbed::exemplar_0
heldout,heldout_novel_ep00013_pair013,13,18,novel,00108_belt_buckle,0,1,heldout::00108_belt_buckle::exemplar_0
heldout,heldout_novel_ep00013_pair013,13,18,novel,00092_bean,0,0,heldout::00092_bean::exemplar_0
heldout,heldout_novel_ep00013_pair014,13,18,novel,00043_awning,0,1,heldout::00043_awning::exemplar_0
heldout,heldout_novel_ep00013_pair014,13,18,novel,00031_applesauce,0,0,heldout::00031_applesauce::exemplar_0
heldout,heldout_novel_ep00013_pair015,13,18,novel,00140_bolo_tie,0,1,heldout::00140_bolo_tie::exemplar_0
heldout,heldout_novel_ep00013_pair015,13,18,novel,00110_bib,0,0,heldout::00110_bib::exemplar_0
heldout,heldout_novel_ep00013_pair016,13,18,novel,00107_belt,0,1,heldout::00107_belt::exemplar_0
heldout,heldout_novel_ep00013_pair016,13,18,novel,00131_blower,0,0,heldout::00131_blower::exemplar_0
heldout,heldout_novel_ep00013_pair017,13,18,novel,00115_bird,0,1,heldout::00115_bird::exemplar_0
heldout,heldout_novel_ep00013_pair017,13,18,novel,00199_burrito,0,0,heldout::00199_burrito::exemplar_0
heldout,heldout_novel_ep00013_pair018,13,18,novel,00067_barbed_wire,0,1,heldout::00067_barbed_wire::exemplar_0
heldout,heldout_novel_ep00013_pair018,13,18,novel,00027_anvil,0,0,heldout::00027_anvil::exemplar_0
heldout,heldout_exemplar_ep00014_pair001,14,29,exemplar,00178_briefcase,0,1,heldout::00178_briefcase::exemplar_0
heldout,heldout_exemplar_ep00014_pair001,14,29,exemplar,00178_briefcase,1,0,heldout::00178_briefcase::exemplar_1
heldout,heldout_exemplar_ep00014_pair002,14,29,exemplar,00064_banjo,0,1,heldout::00064_banjo::exemplar_0
heldout,heldout_exemplar_ep00014_pair002,14,29,exemplar,00064_banjo,1,0,heldout::00064_banjo::exemplar_1
heldout,heldout_exemplar_ep00014_pair003,14,29,exemplar,00075_baseball_glove,0,1,heldout::00075_baseball_glove::exemplar_0
heldout,heldout_exemplar_ep00014_pair003,14,29,exemplar,00075_baseball_glove,1,0,heldout::00075_baseball_glove::exemplar_1
heldout,heldout_exemplar_ep00014_pair004,14,29,exemplar,00017_aluminum_foil,0,1,heldout::00017_aluminum_foil::exemplar_0
heldout,heldout_exemplar_ep00014_pair004,14,29,exemplar,00017_aluminum_foil,1,0,heldout::00017_aluminum_foil::exemplar_1
heldout,heldout_exemplar_ep00014_pair005,14,29,exemplar,00156_bow2,0,1,heldout::00156_bow2::exemplar_0
heldout,heldout_exemplar_ep00014_pair005,14,29,exemplar,00156_bow2,1,0,heldout::00156_bow2::exemplar_1
heldout,heldout_exemplar_ep00014_pair006,14,29,exemplar,00062_bandage,0,1,heldout::00062_bandage::exemplar_0
heldout,heldout_exemplar_ep00014_pair006,14,29,exemplar,00062_bandage,1,0,heldout::00062_bandage::exemplar_1
heldout,heldout_exemplar_ep00014_pair007,14,29,exemplar,00093_beanbag,0,1,heldout::00093_beanbag::exemplar_0
heldout,heldout_exemplar_ep00014_pair007,14,29,exemplar,00093_beanbag,1,0,heldout::00093_beanbag::exemplar_1
heldout,heldout_exemplar_ep00014_pair008,14,29,exemplar,00044_axe,0,1,heldout::00044_axe::exemplar_0
heldout,heldout_exemplar_ep00014_pair008,14,29,exemplar,00044_axe,1,0,heldout::00044_axe::exemplar_1
heldout,heldout_exemplar_ep00014_pair009,14,29,exemplar,00125_blimp,0,1,heldout::00125_blimp::exemplar_0
heldout,heldout_exemplar_ep00014_pair009,14,29,exemplar,00125_blimp,1,0,heldout::00125_blimp::exemplar_1
heldout,heldout_exemplar_ep00014_pair010,14,29,exemplar,00034_arch,0,1,heldout::00034_arch::exemplar_0
heldout,heldout_exemplar_ep00014_pair010,14,29,exemplar,00034_arch,1,0,heldout::00034_arch::exemplar_1
heldout,heldout_exemplar_ep00014_pair011,14,29,exemplar,00018_amber,0,1,heldout::00018_amber::exemplar_0
heldout,heldout_exemplar_ep00014_pair011,14,29,exemplar,00018_amber,1,0,heldout::00018_amber::exemplar_1
heldout,heldout_exemplar_ep00014_pair012,14,29,exemplar,00092_bean,0,1,heldout::00092_bean::exemplar_0
heldout,heldout_exemplar_ep00014_pair012,14,29,exemplar,00092_bean,1,0,heldout::00092_bean::exemplar_1
heldout,heldout_exemplar_ep00014_pair013,14,29,exemplar,00026_antenna,0,1,heldout::00026_antenna::exemplar_0
heldout,heldout_exemplar_ep00014_pair013,14,29,exemplar,00026_antenna,1,0,heldout::00026_antenna::exemplar_1
heldout,heldout_exemplar_ep00014_pair014,14,29,exemplar,00096_beard,0,1,heldout::00096_beard::exemplar_0
heldout,heldout_exemplar_ep00014_pair014,14,29,exemplar,00096_beard,1,0,heldout::00096_beard::exemplar_1
heldout,heldout_exemplar_ep00014_pair015,14,29,exemplar,00008_airbag,0,1,heldout::00008_airbag::exemplar_0
heldout,heldout_exemplar_ep00014_pair015,14,29,exemplar,00008_airbag,1,0,heldout::00008_airbag::exemplar_1
heldout,heldout_exemplar_ep00014_pair016,14,29,exemplar,00055_baklava,0,1,heldout::00055_baklava::exemplar_0
heldout,heldout_exemplar_ep00014_pair016,14,29,exemplar,00055_baklava,1,0,heldout::00055_baklava::exemplar_1
heldout,heldout_exemplar_ep00014_pair017,14,29,exemplar,00174_breadstick,0,1,heldout::00174_breadstick::exemplar_0
heldout,heldout_exemplar_ep00014_pair017,14,29,exemplar,00174_breadstick,1,0,heldout::00174_breadstick::exemplar_1
heldout,heldout_exemplar_ep00014_pair018,14,29,exemplar,00090_bead,0,1,heldout::00090_bead::exemplar_0
heldout,heldout_exemplar_ep00014_pair018,14,29,exemplar,00090_bead,1,0,heldout::00090_bead::exemplar_1
heldout,heldout_exemplar_ep00014_pair019,14,29,exemplar,00197_buoy,0,1,heldout::00197_buoy::exemplar_0
heldout,heldout_exemplar_ep00014_pair019,14,29,exemplar,00197_buoy,1,0,heldout::00197_buoy::exemplar_1
heldout,heldout_exemplar_ep00014_pair020,14,29,exemplar,00107_belt,0,1,heldout::00107_belt::exemplar_0
heldout,heldout_exemplar_ep00014_pair020,14,29,exemplar,00107_belt,1,0,heldout::00107_belt::exemplar_1
heldout,heldout_exemplar_ep00014_pair021,14,29,exemplar,00032_apron,0,1,heldout::00032_apron::exemplar_0
heldout,heldout_exemplar_ep00014_pair021,14,29,exemplar,00032_apron,1,0,heldout::00032_apron::exemplar_1
heldout,heldout_exemplar_ep00014_pair022,14,29,exemplar,00054_bagpipe,0,1,heldout::00054_bagpipe::exemplar_0
heldout,heldout_exemplar_ep00014_pair022,14,29,exemplar,00054_bagpipe,1,0,heldout::00054_bagpipe::exemplar_1
heldout,heldout_exemplar_ep00014_pair023,14,29,exemplar,00118_birdhouse,0,1,heldout::00118_birdhouse::exemplar_0
heldout,heldout_exemplar_ep00014_pair023,14,29,exemplar,00118_birdhouse,1,0,heldout::00118_birdhouse::exemplar_1
heldout,heldout_exemplar_ep00014_pair024,14,29,exemplar,00114_binoculars,0,1,heldout::00114_binoculars::exemplar_0
heldout,heldout_exemplar_ep00014_pair024,14,29,exemplar,00114_binoculars,1,0,heldout::00114_binoculars::exemplar_1
heldout,heldout_exemplar_ep00014_pair025,14,29,exemplar,00189_buffet,0,1,heldout::00189_buffet::exemplar_0
heldout,heldout_exemplar_ep00014_pair025,14,29,exemplar,00189_buffet,1,0,heldout::00189_buffet::exemplar_1
heldout,heldout_exemplar_ep00014_pair026,14,29,exemplar,00066_banner,0,1,heldout::00066_banner::exemplar_0
heldout,heldout_exemplar_ep00014_pair026,14,29,exemplar,00066_banner,1,0,heldout::00066_banner::exemplar_1
heldout,heldout_exemplar_ep00014_pair027,14,29,exemplar,00084_baton1,0,1,heldout::00084_baton1::exemplar_0
heldout,heldout_exemplar_ep00014_pair027,14,29,exemplar,00084_baton1,1,0,heldout::00084_baton1::exemplar_1
heldout,heldout_exemplar_ep00014_pair028,14,29,exemplar,00067_barbed_wire,0,1,heldout::00067_barbed_wire::exemplar_0
heldout,heldout_exemplar_ep00014_pair028,14,29,exemplar,00067_barbed_wire,1,0,heldout::00067_barbed_wire::exemplar_1
