run_index,seed,trial_index,unique_study_items,study_presentations,target_name,foil_name,target_choice_index,foil_choice_index,old_loss_raw,foil_loss_raw,old_grad_raw,foil_grad_raw,old_loss_ratio,foil_loss_ratio,old_grad_ratio,foil_grad_ratio,old_linear_score,foil_linear_score,raw_loss_accuracy,raw_grad_accuracy,ratio_loss_accuracy,ratio_grad_accuracy,linear_probe_accuracy
8,20,12,12,24,bonzai1.jpg,bonzai2.jpg,1,0,1.3195974826812744,1.3968669176101685,0.35844284296035767,0.44946056604385376,0.020239451129551698,0.022799090975216298,0.005243755966459151,0.006973531353505902,0.573213389514326,0.5728645583622596,1.0,1.0,1.0,1.0,1.0
9,21,1,12,24,muffin1.jpg,muffin2.jpg,0,1,1.478909969329834,1.4979077577590942,0.7115825787186623,0.731488361954689,0.016867642299132447,0.021052827675986936,0.00841667098416454,0.010151834646177915,0.4934013354548511,0.5016139170530298,1.0,1.0,1.0,1.0,0.0
9,21,2,12,24,graduatedcylinder1.jpg,graduatedcylinder2.jpg,1,0,1.4535865783691406,1.3672112226486206,0.4835595116019249,0.48980583250522614,0.025576782968090052,0.024685133545721626,0.008318253329195089,0.008640889896025147,0.5781469533945792,0.5533794871103085,0.0,1.0,0.0,1.0,1.0
9,21,3,12,24,stapleremover2.jpg,stapleremover1.jpg,0,1,1.5920591354370117,1.5623648166656494,0.5323657989501953,0.6276123076677322,0.020666112363864952,0.026606179302073922,0.007015797943788897,0.010968439426205246,0.5673379008977317,0.5418057153096002,0.0,1.0,1.0,1.0,1.0
9,21,4,12,24,dogpresent1.JPG,dogpresent2.JPG,1,0,1.4995394945144653,1.5508034229278564,0.4833759218454361,0.872625507414341,0.01770119471681204,0.020824803256319,0.005872033758108189,0.012152604635306884,0.5502806884618269,0.46275441693544017,1.0,1.0,1.0,1.0,1.0
9,21,5,12,24,toyairplane1.jpg,toyairplane2.jpg,0,1,1.4146556854248047,1.4696695804595947,0.5055690556764603,0.45611267536878586,0.018488069661711733,0.01765782649310673,0.006645979909405423,0.005654174376484076,0.5356235799605831,0.550740343869562,1.0,0.0,0.0,0.0,0.0
9,21,6,12,24,reportfile2.jpg,reportfile1.jpg,0,1,1.4341330528259277,1.4255720376968384,0.5096347779035568,0.4808400049805641,0.021405748498912552,0.02642927439033818,0.007880907243517392,0.009133314741167296,0.5399991208981059,0.5645452775725107,0.0,0.0,1.0,1.0,0.0
9,21,7,12,24,razor1.jpg,razor2.jpg,0,1,1.3961763381958008,1.463753342628479,0.4464673474431038,0.5680630952119827,0.025033372764467456,0.023672752598936874,0.007802215606659294,0.009179533498309907,0.5776134038594377,0.5410474339905627,1.0,1.0,0.0,1.0,1.0
9,21,8,12,24,rake2.jpg,rake1.jpg,0,1,1.4017747640609741,1.4875426292419434,0.46467991918325424,0.5775599330663681,0.021654322904764624,0.025429246502925305,0.0072734075949541475,0.009697760592488504,0.5526177366788628,0.551363624432089,1.0,1.0,1.0,1.0,1.0
9,21,9,12,24,potatochips2.jpg,potatochips1.jpg,1,0,1.4973273277282715,1.494866132736206,0.49053890258073807,0.7568954527378082,0.01975998051103905,0.017082413394433924,0.0066346521343926095,0.00876208136283164,0.5556839563115654,0.4925797028495381,0.0,1.0,0.0,1.0,1.0
9,21,10,12,24,chocolatebar1.jpg,chocolatebar2.jpg,0,1,1.4402438402175903,1.3560303449630737,0.4616664797067642,0.4400789961218834,0.02201537340129094,0.023296048451879874,0.006910873628560762,0.007415885053339344,0.5691204953254771,0.5633426288140725,0.0,0.0,1.0,1.0,1.0
9,21,11,12,24,pliers1.jpg,pliers2.jpg,1,0,1.438373327255249,1.4679551124572754,0.44979704171419144,0.5249796807765961,0.026139893869180357,0.023764604166671453,0.008035171312195253,0.008346528871406016,0.5880053228952463,0.5604837052214425,1.0,1.0,0.0,1.0,1.0
9,21,12,12,24,citroen2.jpg,citroen1.jpg,0,1,1.5237493515014648,1.6127433776855469,0.47845499217510223,0.6673807948827744,0.01643066068444146,0.02003865431241561,0.005411127826823405,0.008696255511610067,0.5481630087908751,0.5297214260119066,1.0,1.0,1.0,1.0,1.0
10,22,1,12,24,binoculars1.jpg,binoculars2.jpg,1,0,1.507551908493042,1.5400179624557495,0.5286698639392853,0.5001863986253738,0.024978934061311135,0.019818720703080873,0.00893246218401872,0.006534378940327725,0.5626663401485095,0.5630076146427234,1.0,0.0,0.0,0.0,0.0
10,22,2,12,24,cabinet2.jpg,cabinet1.jpg,0,1,1.5121808052062988,1.4702460765838623,0.3974915146827698,0.48574553430080414,0.016592188747980106,0.01857906435882486,0.004298649276557456,0.00577845208554032,0.5708590395531828,0.5619424459386843,0.0,1.0,1.0,1.0,1.0
10,22,3,12,24,stool2.jpg,stool1.jpg,1,0,1.448870062828064,1.4420795440673828,0.5463154911994934,0.5411758273839951,0.022208392581530813,0.023341917024075644,0.00794684997687099,0.008376200514930047,0.5530691326585766,0.5544450992186424,0.0,0.0,1.0,1.0,0.0
10,22,4,12,24,toydinosaur2.jpg,toydinosaur1.jpg,1,0,1.5282402038574219,1.5363390445709229,0.4807283282279968,0.5489744544029236,0.01930891438388942,0.023850185927780047,0.00619996263326373,0.00837137798661331,0.5629057692757555,0.5679835493280686,1.0,1.0,1.0,1.0,0.0
10,22,5,12,24,pictureframe2.jpg,pictureframe1.jpg,1,0,1.4980558156967163,1.6407275199890137,0.4154576510190964,0.686431422829628,0.023248430101503816,0.02286044703817494,0.0062796766464903175,0.009891068095236277,0.5999005199957077,0.5361862396376337,1.0,1.0,0.0,1.0,1.0
10,22,6,12,24,icecream2.jpg,icecream1.jpg,0,1,1.4093475341796875,1.4483139514923096,0.42185743153095245,0.5482429563999176,0.01754037135696929,0.025050811169872924,0.005356126754805755,0.009555668387355536,0.5496628605041394,0.5447618602104579,1.0,1.0,1.0,1.0,1.0
10,22,7,12,24,citroen2.jpg,citroen1.jpg,1,0,1.543470859527588,1.6233747005462646,0.5112973973155022,0.6279037594795227,0.01664331862995161,0.020170750594215466,0.005782561828477603,0.008181852955618246,0.5455382562675987,0.5418914339856378,1.0,1.0,1.0,1.0,1.0
10,22,8,12,24,camera1.jpg,camera2.jpg,1,0,1.5779905319213867,1.5530104637145996,0.4924992695450783,0.514758475124836,0.021627979041054166,0.023060649019408304,0.007109934647645217,0.007932216658353752,0.5714606082899963,0.5676072926065262,0.0,1.0,1.0,1.0,1.0
10,22,9,12,24,train1.jpg,train2.jpg,0,1,1.4641697406768799,1.4760162830352783,0.4119909927248955,0.44624652713537216,0.023880479947177367,0.0236771166685768,0.006629589213444471,0.007068787288377711,0.5957003072655864,0.5859386831577151,1.0,1.0,0.0,1.0,1.0
10,22,10,12,24,fishbowl2.jpg,fishbowl1.jpg,0,1,1.590458631515503,1.5774421691894531,0.5151405185461044,0.5452573448419571,0.020443050523426556,0.024059753238939708,0.006882232133558837,0.008214519552112592,0.5662663119154702,0.5771076650617453,0.0,1.0,1.0,1.0,0.0
10,22,11,12,24,baseballglove1.jpg,baseballglove2.jpg,1,0,1.4967933893203735,1.5178704261779785,0.4952121824026108,0.578421913087368,0.015115883228198986,0.01995338292039708,0.00508227851842111,0.00759882610768841,0.5407603220858558,0.5426488065633792,1.0,1.0,1.0,1.0,0.0
10,22,12,12,24,spraybottle2.jpg,spraybottle1.jpg,0,1,1.397852897644043,1.3737479448318481,0.36533863097429276,0.398989774286747,0.020354521716913532,0.021545234411869275,0.00531839612213442,0.006129960997154474,0.578548114805752,0.5732953749041338,0.0,1.0,1.0,1.0,1.0
